"Central African Republic"," Lower respiratory infections","80[ 68–89]","81[ 69–91]","78[ 67–87]","83[ 71–93]","92[ 78–103]","76[ 65–85]"
"Central African Republic"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–0]","1[ 1–1]","2[ 1–2]","1[ 1–1]"
"Central African Republic"," Ischaemic heart disease","26[ 23–28]","26[ 23–29]","26[ 22–28]","55[ 49–61]","58[ 52–64]","51[ 45–57]"
"Central African Republic"," Stroke","24[ 21–27]","21[ 18–23]","27[ 24–31]","51[ 44–57]","47[ 41–53]","53[ 46–61]"
"Central African Republic"," Chronic obstructive pulmonary disease","10[ 8–11]","9[ 5–11]","11[ 9–12]","22[ 17–25]","22[ 13–28]","22[ 18–25]"
"Chad"," Total","181[ 160–198]","187[ 165–205]","175[ 156–191]","280[ 248–306]","301[ 265–330]","262[ 233–285]"
"Chad"," Lower respiratory infections","130[ 110–145]","137[ 116–153]","124[ 105–138]","139[ 118–155]","154[ 131–172]","126[ 107–140]"
"Chad"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Chad"," Ischaemic heart disease","24[ 22–27]","26[ 23–29]","22[ 20–25]","70[ 63–78]","79[ 71–87]","63[ 56–70]"
"Chad"," Stroke","17[ 15–19]","15[ 14–17]","19[ 17–21]","47[ 42–53]","43[ 38–48]","50[ 44–56]"
"Chad"," Chronic obstructive pulmonary disease","7[ 6–8]","7[ 4–9]","8[ 6–9]","22[ 18–26]","24[ 14–30]","22[ 18–24]"
"Chile"," Total","35[ 26–47]","37[ 29–50]","32[ 24–44]","25[ 19–34]","33[ 25–44]","19[ 14–27]"
"Chile"," Lower respiratory infections","6[ 4–9]","6[ 4–9]","6[ 4–10]","4[ 3–7]","5[ 3–8]","3[ 2–5]"
"Chile"," Trachea, bronchus, lung cancers","4[ 2–6]","4[ 2–7]","3[ 2–5]","3[ 1–5]","4[ 2–6]","2[ 1–4]"
"Chile"," Ischaemic heart disease","12[ 9–15]","14[ 11–18]","9[ 7–13]","9[ 7–11]","12[ 9–16]","6[ 4–8]"
"Chile"," Stroke","7[ 5–11]","7[ 5–10]","7[ 5–12]","5[ 3–8]","6[ 4–9]","4[ 3–7]"
"Chile"," Chronic obstructive pulmonary disease","6[ 3–10]","6[ 3–10]","6[ 3–9]","4[ 2–7]","6[ 3–9]","3[ 2–5]"
"China"," Total","140[ 107–171]","144[ 110–177]","135[ 103–165]","113[ 86–138]","126[ 96–155]","100[ 77–122]"
"China"," Lower respiratory infections","7[ 5–8]","7[ 5–8]","7[ 5–8]","6[ 5–8]","7[ 5–8]","6[ 4–7]"
"China"," Trachea, bronchus, lung cancers","20[ 13–27]","27[ 18–36]","13[ 9–17]","16[ 11–21]","23[ 15–31]","10[ 7–13]"
"China"," Ischaemic heart disease","40[ 30–52]","38[ 29–49]","43[ 32–56]","33[ 25–42]","33[ 25–42]","32[ 24–42]"
"China"," Stroke","39[ 29–50]","39[ 29–51]","38[ 28–50]","31[ 23–40]","34[ 25–44]","29[ 21–37]"
"China"," Chronic obstructive pulmonary disease","32[ 22–41]","32[ 19–43]","32[ 23–40]","26[ 19–34]","29[ 18–40]","24[ 17–30]"
"Colombia"," Total","34[ 27–43]","38[ 30–48]","31[ 24–39]","37[ 29–47]","45[ 36–57]","30[ 23–38]"
"Colombia"," Lower respiratory infections","5[ 3–7]","5[ 3–8]","5[ 3–7]","5[ 3–8]","6[ 4–9]","5[ 3–7]"
"Colombia"," Trachea, bronchus, lung cancers","2[ 1–4]","3[ 1–4]","2[ 1–3]","2[ 1–4]","3[ 2–5]","2[ 1–3]"
"Colombia"," Ischaemic heart disease","17[ 13–21]","20[ 16–25]","14[ 10–18]","18[ 14–23]","23[ 18–29]","13[ 10–17]"
"Colombia"," Stroke","5[ 4–7]","5[ 4–7]","5[ 4–8]","6[ 4–8]","6[ 4–8]","5[ 4–7]"
"Colombia"," Chronic obstructive pulmonary disease","5[ 3–8]","5[ 3–8]","5[ 3–7]","6[ 3–8]","7[ 3–10]","5[ 3–7]"
"Comoros"," Total","94[ 84–102]","98[ 88–108]","89[ 80–97]","172[ 155–189]","192[ 172–212]","154[ 139–169]"
"Comoros"," Lower respiratory infections","52[ 44–59]","54[ 46–62]","49[ 42–56]","72[ 61–82]","81[ 69–93]","64[ 54–72]"
"Comoros"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–0]","1[ 1–2]","2[ 1–2]","1[ 1–1]"
"Comoros"," Ischaemic heart disease","22[ 20–25]","24[ 21–27]","20[ 18–23]","53[ 47–59]","59[ 52–67]","47[ 41–53]"
"Comoros"," Stroke","13[ 11–15]","12[ 11–14]","13[ 12–15]","30[ 26–35]","31[ 26–35]","30[ 26–34]"
"Comoros"," Chronic obstructive pulmonary disease","6[ 4–7]","6[ 3–9]","5[ 4–6]","15[ 11–19]","19[ 9–26]","13[ 10–15]"
"Congo"," Total","73[ 65–80]","66[ 58–73]","80[ 71–88]","131[ 116–144]","122[ 107–135]","138[ 123–152]"
"Congo"," Lower respiratory infections","34[ 28–39]","34[ 28–39]","34[ 29–39]","46[ 38–53]","48[ 40–55]","44[ 37–50]"
"Congo"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Congo"," Ischaemic heart disease","18[ 16–21]","16[ 14–19]","20[ 17–23]","41[ 35–47]","38[ 33–43]","43[ 37–49]"
"Congo"," Stroke","13[ 11–15]","9[ 8–11]","16[ 13–18]","28[ 23–32]","22[ 18–26]","32[ 27–38]"
"Congo"," Chronic obstructive pulmonary disease","6[ 5–8]","5[ 3–6]","8[ 6–9]","15[ 12–18]","13[ 7–17]","18[ 14–21]"
"Costa Rica"," Total","27[ 21–34]","30[ 24–38]","24[ 18–30]","23[ 18–29]","29[ 23–36]","18[ 14–24]"
"Costa Rica"," Lower respiratory infections","3[ 2–5]","4[ 2–5]","3[ 2–4]","3[ 2–4]","3[ 2–5]","2[ 1–3]"
"Costa Rica"," Trachea, bronchus, lung cancers","1[ 1–2]","1[ 1–2]","1[ 0–1]","1[ 1–2]","1[ 1–2]","1[ 0–1]"
"Costa Rica"," Ischaemic heart disease","13[ 10–17]","16[ 12–20]","10[ 7–13]","11[ 8–14]","15[ 11–19]","8[ 6–11]"
"Costa Rica"," Stroke","4[ 3–7]","4[ 3–6]","4[ 3–7]","4[ 2–6]","4[ 3–6]","3[ 2–6]"
"Costa Rica"," Chronic obstructive pulmonary disease","5[ 3–8]","5[ 3–8]","5[ 3–8]","4[ 2–7]","5[ 3–8]","4[ 2–6]"
"Côte d'Ivoire"," Total","144[ 127–160]","157[ 138–176]","130[ 116–144]","269[ 238–299]","279[ 245–313]","259[ 230–285]"
"Côte d'Ivoire"," Lower respiratory infections","76[ 63–88]","86[ 71–99]","67[ 56–76]","109[ 90–125]","121[ 100–140]","95[ 79–108]"
"Côte d'Ivoire"," Trachea, bronchus, lung cancers","0[ 0–1]","1[ 0–1]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Côte d'Ivoire"," Ischaemic heart disease","34[ 30–39]","39[ 33–44]","30[ 26–34]","84[ 73–94]","87[ 75–98]","80[ 69–91]"
"Côte d'Ivoire"," Stroke","23[ 20–26]","22[ 19–26]","24[ 21–28]","53[ 45–60]","47[ 40–54]","60[ 51–68]"
"Côte d'Ivoire"," Chronic obstructive pulmonary disease","9[ 6–11]","9[ 5–12]","8[ 6–10]","23[ 16–28]","23[ 12–32]","23[ 18–26]"
"Croatia"," Total","86[ 62–126]","91[ 67–130]","83[ 57–122]","35[ 25–52]","48[ 36–69]","25[ 17–37]"
"Croatia"," Lower respiratory infections","3[ 2–5]","4[ 2–6]","3[ 1–5]","1[ 1–2]","2[ 1–3]","1[ 0–1]"
"Croatia"," Trachea, bronchus, lung cancers","11[ 5–20]","16[ 8–29]","6[ 3–11]","5[ 3–10]","9[ 4–16]","3[ 1–5]"
"Croatia"," Ischaemic heart disease","44[ 29–64]","43[ 31–60]","45[ 27–68]","18[ 12–26]","23[ 17–33]","13[ 8–20]"
"Croatia"," Stroke","18[ 11–33]","16[ 10–26]","21[ 11–38]","7[ 4–13]","8[ 5–14]","6[ 3–11]"
"Croatia"," Chronic obstructive pulmonary disease","10[ 5–16]","11[ 5–19]","8[ 4–14]","4[ 2–6]","6[ 3–9]","2[ 1–4]"
"Cuba"," Total","90[ 50–174]","95[ 55–184]","85[ 45–167]","50[ 27–96]","58[ 33–112]","42[ 22–83]"
"Cuba"," Lower respiratory infections","18[ 7–35]","18[ 7–35]","18[ 7–36]","9[ 4–18]","10[ 4–21]","8[ 3–17]"
"Cuba"," Trachea, bronchus, lung cancers","12[ 4–27]","14[ 5–33]","9[ 3–22]","7[ 2–16]","9[ 3–21]","5[ 2–13]"
"Cuba"," Ischaemic heart disease","34[ 20–63]","37[ 23–66]","32[ 18–60]","19[ 11–35]","23[ 14–40]","16[ 9–29]"
"Cuba"," Stroke","13[ 7–26]","13[ 7–26]","13[ 6–26]","7[ 4–14]","8[ 4–16]","6[ 3–13]"
"Cuba"," Chronic obstructive pulmonary disease","13[ 5–26]","13[ 5–28]","12[ 5–25]","7[ 3–14]","7[ 3–16]","6[ 2–13]"
"Cyprus"," Total","33[ 26–40]","39[ 31–47]","26[ 20–35]","20[ 16–25]","28[ 23–34]","13[ 10–17]"
"Cyprus"," Lower respiratory infections","2[ 1–3]","2[ 1–2]","2[ 1–3]","1[ 0–2]","1[ 1–2]","1[ 0–1]"
"Cyprus"," Trachea, bronchus, lung cancers","3[ 2–5]","5[ 3–8]","1[ 1–2]","2[ 1–3]","4[ 2–6]","1[ 0–1]"
"Cyprus"," Ischaemic heart disease","17[ 12–22]","21[ 16–26]","13[ 8–18]","11[ 8–14]","15[ 11–19]","7[ 4–9]"
"Cyprus"," Stroke","5[ 2–9]","4[ 2–7]","5[ 2–11]","3[ 1–5]","3[ 2–5]","3[ 1–5]"
"Cyprus"," Chronic obstructive pulmonary disease","6[ 3–10]","7[ 3–12]","5[ 2–8]","3[ 2–6]","5[ 2–8]","2[ 1–4]"
"Czechia"," Total","64[ 49–88]","69[ 54–92]","60[ 43–84]","30[ 22–41]","40[ 31–53]","21[ 15–30]"
"Czechia"," Lower respiratory infections","6[ 3–10]","6[ 3–10]","6[ 3–9]","3[ 1–4]","4[ 2–6]","2[ 1–3]"
"Czechia"," Trachea, bronchus, lung cancers","6[ 3–11]","8[ 4–15]","4[ 2–8]","3[ 2–6]","4[ 2–8]","2[ 1–4]"
"Czechia"," Ischaemic heart disease","38[ 25–52]","39[ 29–52]","36[ 22–53]","17[ 12–24]","23[ 17–30]","12[ 8–18]"
"Czechia"," Stroke","9[ 5–16]","8[ 5–12]","9[ 5–20]","4[ 2–7]","4[ 3–7]","3[ 2–7]"
"Czechia"," Chronic obstructive pulmonary disease","7[ 3–11]","8[ 4–13]","5[ 2–9]","3[ 1–5]","4[ 2–8]","2[ 1–3]"
"Democratic People's Republic of Korea"," Total","231[ 197–257]","237[ 196–272]","225[ 193–249]","207[ 177–231]","288[ 237–329]","158[ 136–176]"
"Democratic People's Republic of Korea"," Lower respiratory infections","12[ 10–14]","12[ 10–14]","12[ 10–13]","12[ 10–14]","17[ 14–20]","10[ 8–11]"
"Democratic People's Republic of Korea"," Trachea, bronchus, lung cancers","31[ 24–37]","32[ 23–39]","30[ 23–35]","26[ 20–32]","33[ 24–41]","21[ 17–25]"
"Democratic People's Republic of Korea"," Ischaemic heart disease","49[ 41–56]","53[ 44–62]","45[ 36–54]","44[ 37–51]","63[ 52–73]","32[ 26–38]"
"Democratic People's Republic of Korea"," Stroke","65[ 53–76]","74[ 59–88]","57[ 45–69]","58[ 47–68]","86[ 69–102]","41[ 32–49]"
"Democratic People's Republic of Korea"," Chronic obstructive pulmonary disease","72[ 54–86]","64[ 36–86]","79[ 62–91]","66[ 50–79]","89[ 49–118]","54[ 43–63]"
"Democratic Republic of the Congo"," Total","101[ 90–110]","96[ 86–105]","105[ 95–114]","164[ 147–179]","160[ 142–175]","166[ 150–180]"
"Democratic Republic of the Congo"," Lower respiratory infections","63[ 53–71]","63[ 54–71]","63[ 53–70]","67[ 57–75]","71[ 61–80]","64[ 54–71]"
"Democratic Republic of the Congo"," Trachea, bronchus, lung cancers","0[ 0–0]","0[ 0–0]","0[ 0–0]","1[ 1–1]","1[ 1–1]","1[ 1–1]"
"Democratic Republic of the Congo"," Ischaemic heart disease","15[ 14–17]","15[ 13–17]","16[ 14–18]","40[ 35–45]","40[ 35–45]","40[ 34–45]"
"Democratic Republic of the Congo"," Stroke","14[ 12–16]","12[ 10–13]","17[ 15–20]","37[ 32–42]","31[ 27–36]","41[ 36–47]"
"Democratic Republic of the Congo"," Chronic obstructive pulmonary disease","7[ 5–8]","5[ 3–7]","8[ 6–9]","19[ 15–22]","16[ 9–22]","21[ 17–24]"
"Denmark"," Total","30[ 22–40]","31[ 23–41]","29[ 21–40]","13[ 10–17]","16[ 12–21]","11[ 8–15]"
"Denmark"," Lower respiratory infections","4[ 1–7]","3[ 1–7]","4[ 1–8]","1[ 0–3]","2[ 0–3]","1[ 0–2]"
"Denmark"," Trachea, bronchus, lung cancers","4[ 2–7]","4[ 2–8]","4[ 2–7]","2[ 1–3]","2[ 1–4]","2[ 1–3]"
"Denmark"," Ischaemic heart disease","10[ 6–13]","11[ 8–15]","8[ 5–12]","4[ 3–6]","6[ 4–8]","3[ 2–4]"
"Denmark"," Stroke","5[ 2–10]","4[ 2–9]","5[ 2–13]","2[ 1–4]","2[ 1–4]","2[ 1–4]"
"Denmark"," Chronic obstructive pulmonary disease","8[ 3–15]","8[ 3–14]","8[ 3–16]","3[ 1–6]","4[ 1–7]","3[ 1–6]"
"Djibouti"," Total","99[ 88–108]","106[ 94–116]","92[ 82–100]","159[ 141–173]","177[ 157–194]","143[ 127–155]"
"Djibouti"," Lower respiratory infections","46[ 38–52]","48[ 40–55]","44[ 37–49]","64[ 54–73]","70[ 58–80]","59[ 50–67]"
"Djibouti"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 1–1]","2[ 1–2]","2[ 1–2]","2[ 2–2]"
"Djibouti"," Ischaemic heart disease","28[ 24–31]","32[ 28–36]","24[ 21–27]","51[ 44–57]","58[ 51–66]","43[ 37–49]"
"Djibouti"," Stroke","16[ 14–19]","16[ 14–18]","17[ 14–19]","29[ 25–33]","29[ 25–34]","29[ 24–33]"
"Djibouti"," Chronic obstructive pulmonary disease","6[ 5–8]","8[ 4–10]","5[ 4–6]","13[ 9–16]","17[ 10–22]","10[ 8–11]"
"Dominican Republic"," Total","38[ 30–47]","43[ 34–52]","34[ 27–43]","43[ 34–53]","50[ 40–61]","36[ 28–45]"
"Dominican Republic"," Lower respiratory infections","5[ 3–7]","5[ 3–8]","5[ 3–7]","5[ 3–8]","6[ 3–8]","5[ 3–7]"
"Dominican Republic"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–3]","2[ 1–3]","2[ 1–3]","3[ 1–4]","2[ 1–3]"
"Dominican Republic"," Ischaemic heart disease","21[ 17–26]","24[ 19–30]","19[ 14–23]","24[ 19–30]","29[ 23–35]","20[ 15–25]"
"Dominican Republic"," Stroke","8[ 6–11]","8[ 6–11]","7[ 5–10]","9[ 6–12]","10[ 7–13]","8[ 5–11]"
"Dominican Republic"," Chronic obstructive pulmonary disease","2[ 1–4]","2[ 1–4]","2[ 1–3]","3[ 1–4]","3[ 1–5]","2[ 1–3]"
"Ecuador"," Total","22[ 16–31]","24[ 18–33]","21[ 15–29]","25[ 18–34]","29[ 21–40]","21[ 15–29]"
"Ecuador"," Lower respiratory infections","6[ 3–10]","6[ 3–10]","6[ 3–10]","6[ 3–10]","7[ 3–11]","6[ 3–10]"
"Ecuador"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 0–1]","1[ 0–1]","1[ 0–2]","1[ 0–2]","1[ 0–1]"
"Ecuador"," Ischaemic heart disease","8[ 6–11]","9[ 7–12]","7[ 5–9]","9[ 7–12]","11[ 9–15]","7[ 5–9]"
"Ecuador"," Stroke","4[ 3–6]","4[ 3–6]","4[ 2–6]","4[ 3–7]","5[ 3–7]","4[ 3–6]"
"Ecuador"," Chronic obstructive pulmonary disease","4[ 2–6]","4[ 2–7]","3[ 2–6]","4[ 2–6]","5[ 2–8]","3[ 2–5]"
"Egypt"," Total","73[ 64–91]","80[ 71–98]","66[ 57–84]","109[ 96–135]","130[ 115–160]","90[ 78–114]"
"Egypt"," Lower respiratory infections","10[ 7–12]","11[ 9–15]","8[ 6–10]","12[ 9–15]","15[ 12–20]","9[ 7–11]"
"Egypt"," Trachea, bronchus, lung cancers","2[ 1–2]","2[ 2–3]","1[ 1–1]","2[ 2–3]","4[ 3–5]","1[ 1–2]"
"Egypt"," Ischaemic heart disease","42[ 35–53]","46[ 39–58]","38[ 32–49]","64[ 53–80]","75[ 63–94]","54[ 44–68]"
"Egypt"," Stroke","13[ 11–16]","12[ 10–16]","14[ 11–17]","20[ 16–26]","21[ 18–27]","19[ 15–24]"
"Egypt"," Chronic obstructive pulmonary disease","7[ 4–10]","8[ 5–11]","5[ 4–8]","11[ 7–15]","14[ 9–20]","8[ 5–12]"
"El Salvador"," Total","42[ 33–53]","47[ 36–58]","39[ 30–49]","42[ 32–52]","51[ 40–63]","35[ 27–44]"
"El Salvador"," Lower respiratory infections","11[ 7–15]","12[ 8–17]","9[ 6–13]","11[ 7–14]","13[ 9–18]","9[ 6–11]"
"El Salvador"," Trachea, bronchus, lung cancers","1[ 1–2]","1[ 1–2]","1[ 1–2]","1[ 1–2]","2[ 1–3]","1[ 1–2]"
"El Salvador"," Ischaemic heart disease","22[ 16–28]","24[ 18–30]","19[ 14–25]","22[ 16–28]","27[ 21–34]","18[ 13–23]"
"El Salvador"," Stroke","4[ 3–5]","4[ 3–5]","4[ 3–5]","4[ 3–5]","5[ 3–6]","4[ 3–5]"
"El Salvador"," Chronic obstructive pulmonary disease","5[ 3–7]","4[ 2–7]","5[ 3–7]","4[ 3–6]","5[ 3–7]","4[ 3–6]"
"Equatorial Guinea"," Total","100[ 75–120]","97[ 73–117]","104[ 77–125]","178[ 133–214]","181[ 136–218]","174[ 129–209]"
"Equatorial Guinea"," Lower respiratory infections","59[ 43–73]","59[ 43–72]","60[ 44–74]","79[ 58–97]","83[ 60–102]","77[ 56–93]"
"Equatorial Guinea"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–2]","1[ 0–1]","2[ 2–3]","3[ 2–4]","1[ 1–2]"
"Equatorial Guinea"," Ischaemic heart disease","20[ 15–25]","20[ 15–25]","20[ 14–25]","50[ 36–62]","52[ 38–65]","47[ 34–59]"
"Equatorial Guinea"," Stroke","12[ 8–15]","11[ 8–14]","13[ 9–17]","28[ 20–36]","27[ 20–35]","30[ 21–38]"
"Equatorial Guinea"," Chronic obstructive pulmonary disease","7[ 5–8]","5[ 3–7]","8[ 6–10]","18[ 13–23]","16[ 9–22]","20[ 14–25]"
"Eritrea"," Total","95[ 83–105]","103[ 90–115]","88[ 76–97]","174[ 151–192]","201[ 176–224]","150[ 131–166]"
"Eritrea"," Lower respiratory infections","47[ 39–53]","52[ 43–60]","42[ 34–47]","68[ 57–77]","82[ 68–94]","56[ 47–64]"
"Eritrea"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 1–1]","2[ 1–2]","1[ 1–2]","2[ 1–2]"
"Eritrea"," Ischaemic heart disease","20[ 17–23]","23[ 19–26]","18[ 15–20]","45[ 38–51]","53[ 46–61]","37[ 31–43]"
"Eritrea"," Stroke","18[ 15–21]","17[ 14–20]","20[ 16–23]","40[ 33–47]","39[ 32–46]","40[ 34–47]"
"Eritrea"," Chronic obstructive pulmonary disease","8[ 6–10]","10[ 6–13]","7[ 6–8]","20[ 14–24]","26[ 15–34]","15[ 12–17]"
"Estonia"," Total","60[ 34–103]","59[ 36–102]","61[ 32–106]","25[ 14–43]","36[ 22–62]","17[ 9–30]"
"Estonia"," Lower respiratory infections","3[ 1–6]","3[ 1–8]","2[ 0–4]","1[ 0–3]","2[ 0–5]","1[ 0–2]"
"Estonia"," Trachea, bronchus, lung cancers","5[ 1–13]","7[ 2–19]","3[ 1–7]","2[ 1–6]","5[ 1–12]","1[ 0–3]"
"Estonia"," Ischaemic heart disease","43[ 24–72]","39[ 24–62]","47[ 24–83]","18[ 10–29]","24[ 14–38]","13[ 6–22]"
"Estonia"," Stroke","6[ 3–13]","5[ 3–9]","7[ 3–17]","3[ 1–6]","3[ 2–6]","2[ 1–5]"
"Estonia"," Chronic obstructive pulmonary disease","3[ 1–6]","4[ 1–9]","2[ 0–4]","1[ 0–2]","2[ 1–5]","0[ 0–1]"
"Eswatini"," Total","69[ 58–79]","68[ 56–79]","69[ 59–79]","137[ 116–157]","157[ 130–183]","124[ 106–140]"
"Eswatini"," Lower respiratory infections","33[ 26–40]","35[ 28–43]","31[ 25–37]","47[ 37–56]","56[ 44–68]","40[ 32–48]"
"Eswatini"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–1]","2[ 1–2]","3[ 2–3]","1[ 1–1]"
"Eswatini"," Ischaemic heart disease","15[ 12–18]","12[ 10–15]","17[ 14–20]","37[ 31–44]","36[ 30–43]","38[ 31–44]"
"Eswatini"," Stroke","11[ 9–13]","9[ 7–11]","13[ 10–16]","28[ 22–33]","26[ 21–32]","28[ 22–34]"
"Eswatini"," Chronic obstructive pulmonary disease","9[ 6–11]","10[ 5–15]","7[ 5–9]","24[ 16–31]","35[ 17–52]","16[ 12–20]"
"Ethiopia"," Total","82[ 75–89]","87[ 79–95]","77[ 70–83]","144[ 132–157]","158[ 142–172]","132[ 120–142]"
"Ethiopia"," Lower respiratory infections","43[ 36–48]","47[ 40–53]","39[ 33–43]","56[ 48–63]","63[ 54–71]","50[ 43–56]"
"Ethiopia"," Trachea, bronchus, lung cancers","1[ 1–1]","1[ 1–1]","1[ 1–1]","2[ 2–2]","2[ 1–2]","2[ 2–2]"
"Ethiopia"," Ischaemic heart disease","19[ 17–22]","21[ 19–24]","18[ 15–20]","44[ 39–49]","50[ 44–55]","39[ 34–44]"
"Ethiopia"," Stroke","12[ 11–14]","11[ 9–13]","13[ 11–15]","27[ 24–31]","26[ 22–30]","28[ 24–32]"
"Ethiopia"," Chronic obstructive pulmonary disease","6[ 4–7]","6[ 4–9]","6[ 5–6]","15[ 11–18]","17[ 9–22]","13[ 10–14]"
"Fiji"," Total","76[ 55–93]","97[ 70–119]","55[ 39–67]","99[ 71–121]","131[ 95–161]","70[ 50–86]"
"Fiji"," Lower respiratory infections","12[ 8–15]","13[ 9–17]","11[ 7–14]","15[ 10–20]","18[ 12–23]","13[ 9–17]"
"Fiji"," Trachea, bronchus, lung cancers","2[ 1–3]","2[ 1–3]","1[ 1–2]","2[ 1–3]","3[ 2–4]","2[ 1–2]"
"Fiji"," Ischaemic heart disease","51[ 36–63]","69[ 49–84]","33[ 23–41]","64[ 46–79]","88[ 63–108]","41[ 29–51]"
"Fiji"," Stroke","5[ 3–6]","5[ 3–6]","4[ 3–6]","6[ 4–8]","7[ 5–9]","5[ 4–7]"
"Fiji"," Chronic obstructive pulmonary disease","7[ 4–9]","8[ 3–13]","5[ 4–7]","11[ 6–15]","15[ 6–23]","8[ 5–11]"
"Finland"," Total","19[ 12–29]","21[ 14–29]","17[ 9–30]","7[ 4–11]","10[ 7–14]","5[ 3–9]"
"Finland"," Lower respiratory infections","0[ 0–1]","0[ 0–1]","0[ 0–1]","0[ 0–0]","0[ 0–0]","0[ 0–0]"
"Finland"," Trachea, bronchus, lung cancers","1[ 0–2]","1[ 0–3]","1[ 0–2]","0[ 0–1]","1[ 0–1]","0[ 0–1]"
"Finland"," Ischaemic heart disease","12[ 6–20]","14[ 8–21]","11[ 4–20]","5[ 2–8]","7[ 4–10]","3[ 1–6]"
"Finland"," Stroke","4[ 1–11]","3[ 1–8]","4[ 1–14]","1[ 0–4]","2[ 1–4]","1[ 0–4]"
"Finland"," Chronic obstructive pulmonary disease","1[ 0–3]","2[ 0–4]","1[ 0–2]","1[ 0–1]","1[ 0–2]","0[ 0–1]"
"France"," Total","25[ 19–33]","27[ 21–35]","23[ 17–33]","10[ 7–13]","13[ 10–17]","7[ 5–9]"
"France"," Lower respiratory infections","3[ 1–6]","3[ 1–5]","3[ 1–6]","1[ 0–2]","1[ 0–2]","1[ 0–2]"
"France"," Trachea, bronchus, lung cancers","4[ 2–6]","5[ 3–9]","2[ 1–3]","2[ 1–3]","3[ 1–5]","1[ 0–2]"
"France"," Ischaemic heart disease","10[ 6–14]","11[ 7–15]","9[ 5–14]","4[ 2–5]","5[ 4–7]","2[ 1–4]"
"France"," Stroke","4[ 2–10]","4[ 2–8]","5[ 2–12]","2[ 1–4]","2[ 1–3]","1[ 1–3]"
"France"," Chronic obstructive pulmonary disease","4[ 2–7]","5[ 2–8]","3[ 1–6]","1[ 1–2]","2[ 1–4]","1[ 0–2]"
"Gabon"," Total","51[ 39–69]","48[ 37–66]","53[ 41–73]","76[ 59–104]","79[ 62–108]","73[ 56–100]"
"Gabon"," Lower respiratory infections","24[ 17–33]","24[ 17–34]","23[ 17–33]","31[ 22–43]","34[ 24–48]","28[ 20–39]"
"Gabon"," Trachea, bronchus, lung cancers","1[ 1–2]","1[ 1–2]","1[ 0–1]","2[ 1–3]","3[ 2–4]","1[ 1–2]"
"Gabon"," Ischaemic heart disease","13[ 9–17]","11[ 9–15]","14[ 10–19]","22[ 16–30]","21[ 17–29]","21[ 16–30]"
"Gabon"," Stroke","8[ 6–12]","7[ 5–10]","9[ 7–13]","14[ 10–20]","13[ 10–19]","15[ 10–21]"
"Gabon"," Chronic obstructive pulmonary disease","4[ 3–6]","4[ 2–6]","5[ 3–7]","8[ 5–11]","8[ 5–12]","8[ 5–11]"
"Gambia"," Total","97[ 89–106]","106[ 95–115]","89[ 81–97]","237[ 216–257]","254[ 229–277]","220[ 201–238]"
"Gambia"," Lower respiratory infections","52[ 44–58]","58[ 49–65]","46[ 39–52]","93[ 79–105]","108[ 91–121]","79[ 67–88]"
"Gambia"," Trachea, bronchus, lung cancers","1[ 0–1]","1[ 1–1]","0[ 0–0]","1[ 1–2]","2[ 2–2]","1[ 1–1]"
"Gambia"," Ischaemic heart disease","25[ 22–28]","28[ 25–31]","22[ 19–25]","81[ 72–91]","86[ 76–98]","76[ 67–85]"
"Gambia"," Stroke","13[ 11–15]","13[ 11–14]","13[ 12–15]","39[ 34–44]","36[ 31–41]","42[ 36–47]"
"Gambia"," Chronic obstructive pulmonary disease","6[ 5–7]","6[ 3–8]","6[ 5–7]","22[ 16–26]","22[ 12–29]","22[ 18–25]"
"Georgia"," Total","184[ 133–242]","197[ 146–254]","172[ 122–230]","102[ 74–134]","140[ 104–180]","73[ 52–98]"
"Georgia"," Lower respiratory infections","5[ 3–7]","6[ 4–8]","4[ 3–6]","3[ 2–5]","5[ 3–6]","2[ 2–3]"
"Georgia"," Trachea, bronchus, lung cancers","7[ 4–10]","11[ 6–17]","3[ 1–4]","4[ 2–6]","8[ 4–12]","2[ 1–2]"
"Georgia"," Ischaemic heart disease","107[ 76–144]","114[ 85–150]","100[ 66–140]","59[ 42–79]","81[ 60–107]","41[ 27–58]"
"Georgia"," Stroke","49[ 33–72]","49[ 34–68]","50[ 31–75]","27[ 18–40]","34[ 24–48]","22[ 14–33]"
"Georgia"," Chronic obstructive pulmonary disease","16[ 9–22]","17[ 9–27]","14[ 8–20]","8[ 5–12]","12[ 6–19]","6[ 4–9]"
